PAPGLB_FRIEND	PAPRELIGION	PARTNER_RACE	PPMARIT	PPPARTYID3	PPREG9	PPRENT	Q12	Q29	Q7B	RESPONDENT_RACE	PAPGLB_STATUS	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	PPMSACAT	PPNET	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	PARENTAL_APPROVAL	Q33_1	Q33_2	Q33_3	Q33_4	Q33_5	Q33_6	Q33_7	EITHER_INTERNET_ADJUSTED	PAPEVANGELICAL	Q13A	Q25	Q26	Q27	Q28	Q7A	Q8A	SUCCESS
2	3	1	1	1	2	1	3	1	3	1	2	4	0	10	1	92250	27	29	29	29	12	14	4	1	4	18	18	20	51	4	12	12	1	0	3	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	nan	1	1	1	1	1
1	1	2	1	3	3	1	2	4	1	2	2	12	0	0	1	92250	30	31	31	31	10	12	5	1	3	33	33	34	52	5	12	12	3	2	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	1
1	3	1	1	3	2	1	5	3	3	1	2	2	0	0	1	67250	31	36	34	34	12	12	4	1	2	18	20	23	52	5	12	12	1	1	3	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	nan	0	1	1	0	1
4	1	1	1	3	5	1	2	2	1	1	2	3	0	10	1	11250	35	37	37	37	2.5	12	4	2	3	15	15	17	55	2	12	12	0	1	3	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	0	0	-1
2	3	1	1	3	5	1	2	3	3	1	2	2	2	570	1	45000	13	15	15	15	12	14	2	2	4	19	19	21	36	5	13	12	1	2	1	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	1
4	3	1	1	1	9	1	1	1	3	1	2	4	2	910	1	112250	19	23	22	22	16	16	3	1	5	19	20	23	38	5	12	17	1	2	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1
4	3	1	1	3	3	1	2	3	3	4	2	12	0	8080	1	27250	3	4	3	4	12	12	2	1	4	25	26	26	41	3	13	13	2	1	3	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	-1
4	1	1	1	1	5	1	1	1	1	1	2	3	1	150	1	45000	3	7	6	6	16	13	1	2	4	17	18	21	27	5	16	16	2	3	1	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1
1	3	1	5	3	9	1	2	1	3	1	2	11	0	0	1	112250	nan	4	0	.75	13	16	1	1	3	19	23	nan	34	4	13	14	2	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	-1
3	2	1	2	1	2	1	5	4	2	1	2	3	0	10	1	112250	32	33	32	32	12	12	4	1	3	20	21	21	56	5	12	12	2	1	2	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	0	nan	1	1	0	1	1
1	1	1	4	1	8	1	5	1	3	1	2	2	3	1560	2	32250	5	10	8	8	16	12	2	1	5	15	17	20	27	3	13	12	2	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	nan	1	1	1	0	-1
1	2	2	1	3	3	1	3	1	2	1	2	0	2	80	1	67250	12	14	14	14	14	16	3	1	4	28	28	30	42	4	17	17	1	3	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1
3	2	1	1	3	3	1	2	3	2	1	1	1	0	160	4	92250	36	38	38	38	14	16	5	2	2	19	19	21	56	5	17	20	0	0	3	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1
3	3	1	1	3	2	1	3	3	3	1	2	5	0	180	1	112250	5	6	6	6	16	17	2	1	3	28	28	29	39	5	12	13	2	2	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
2	13	1	3	1	9	2	5	4	13	6	2	4	0	170	1	37250	nan	3	3	4	12	13	5	3	2	59	59	nan	58	5	12	11	3	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	1	0	1	nan	1	1	1	0	-1
3	3	1	3	3	3	1	1	3	3	1	1	1	0	10	2	13750	0	2	1	4	12	13	4	4	4	45	46	47	46	4	12	13	2	1	3	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
4	3	1	1	3	1	1	2	4	3	1	2	7	2	60	1	80000	11	12	12	12	20	16	5	1	4	45	45	46	50	3	7.5	13	1	0	3	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	nan	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	-1
4	2	1	1	3	5	1	2	2	2	1	2	1	0	10	1	92250	39	44	44	44	12	13	5	1	2	15	15	20	60	3	9	17	1	2	3	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1
1	2	1	6	3	1	1	3	4	2	1	1	4	0	1010	2	92250	28	28	28	28	16	16	5	2	2	27	27	27	59	5	12	13	1	0	3	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
4	1	1	1	1	3	1	1	4	1	1	2	2	0	570	1	17250	53	56	55	55	7.5	12	6	1	2	18	19	21	76	5	10	11	1	2	2	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	nan	1	0	0	0	0	0	0	0	0	0	0	nan	1	0	0	0	1
1	3	1	6	1	1	1	1	1	3	1	2	1	0	0	1	137250	17	29	28	28	12	12	4	3	1	20	21	32	50	4	13	17	1	0	3	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	nan	1	0	0	0	1
1	2	1	1	1	2	1	1	4	2	1	2	3	0	10	1	92250	41	42	42	42	12	14	6	1	2	25	25	26	64	5	12	14	1	2	2	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	nan	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
4	1	1	1	1	3	1	3	3	1	1	2	4	0	470	1	27250	55	56	55	55	12	12	6	1	2	17	18	18	77	5	12	11	0	2	3	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	nan	1	1	0	1	1
1	13	1	3	3	5	2	2	1	3	1	2	3	0	30	1	55000	nan	5	4	4	16	20	4	3	1	44	45	nan	52	4	13	16	0	0	3	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	-1
1	2	1	1	3	1	1	1	1	3	1	2	3	0	1320	1	112250	9	13	13	13	12	17	2	3	2	21	21	25	31	5	12	17	3	2	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1
3	3	1	5	3	1	3	3	1	11	1	2	11	0	0	1	13750	nan	1	0	.44999998808	10	9	2	1	1	27	28	nan	39	5	12	16	3	2	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	-1
3	3	1	1	1	2	1	1	3	3	1	2	5	0	60	1	67250	41	44	44	44	12	12	5	1	2	15	15	18	64	5	12	12	1	2	2	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	0	1	0	1
1	13	1	1	1	7	1	3	1	13	1	2	1	2	0	2	200000	11	11	11	11	12	13	2	1	5	16	16	16	28	3	13	13	0	0	3	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1
4	3	1	6	3	3	1	3	4	2	1	2	1	0	0	1	22250	12	13	13	13	12	12	6	4	2	52	52	53	64	5	12	7.5	0	1	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	1	0	1	nan	0	1	1	0	1
3	3	1	1	3	1	1	3	3	3	1	1	2	1	0	4	112250	27	36	32	32	16	16	4	1	4	14	18	23	48	4	12	16	2	2	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1
5	1	1	4	1	4	2	3	4	1	1	2	1	0	0	1	17250	22	22	22	22	12	13	5	3	1	42	42	42	65	5	12	12	2	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	0	0	1	nan	0	1	0	0	1
4	3	6	5	3	1	1	5	1	1	1	2	1	1	0	1	80000	1	2	2	1.5	12	12	1	1	4	21	21	22	24	5	16	16	2	1	2	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	nan	1	1	1	1	1
4	1	1	1	1	9	1	1	4	1	1	2	0	0	0	1	13750	60	61	61	61	7.5	12	7	1	2	21	21	22	82	3	12	12	3	2	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	1
3	2	1	6	1	3	1	3	1	13	1	1	2	0	170	5	80000	18	20	20	20	12	16	4	1	2	28	28	30	46	4	13	16	3	2	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1
4	3	1	1	3	5	1	2	1	3	1	2	2	2	nan	1	67250	19	22	22	22	12	12	3	2	4	19	19	22	39	3	13	13	nan	nan	nan	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	nan	0	0	1	0	0	0	0	0	0	1	0	1	nan	0	1	1	1	1
3	13	1	6	3	2	1	2	4	3	1	1	11	0	240	5	112250	14	14	14	14	12	17	5	3	2	48	48	48	73	5	7.5	17	2	2	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	nan	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1
2	11	1	1	1	2	1	1	4	2	1	2	4	0	0	1	13750	45	56	50	50	12	12	6	1	2	12	18	23	64	5	12	13	1	0	3	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	nan	1	1	0	1	1	1	0	0	0	1	0	nan	0	0	0	0	1
4	11	1	2	3	5	1	2	4	3	1	2	3	1	0	1	37250	25	27	27	27	12	13	4	1	3	24	24	26	54	4	12	12	3	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	nan	0	1	1	0	-1
3	13	1	1	3	1	1	5	3	2	1	1	1	0	2720	1	37250	28	28	28	28	12	14	5	1	4	34	34	34	63	5	12	13	0	0	3	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1
3	13	6	6	3	8	1	2	1	13	1	1	2	0	0	5	137250	4	4	4	4	7.5	17	4	1	2	49	49	49	55	5	12	17	1	2	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1
3	12	1	6	1	8	1	5	3	12	6	2	15	0	390	1	6250	3	4	3	4	13	16	4	3	4	50	51	51	39	4	7.5	14	1	0	3	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1
4	13	2	5	3	6	2	3	4	13	2	2	7	2	90	1	27250	3	12	12	12	13	16	3	1	5	24	24	33	29	4	10	12	0	3	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	0	1	nan	0	1	1	0	1
4	2	1	1	1	8	2	5	3	2	1	2	2	2	30	1	22250	10	13	10	10	14	13	2	3	6	21	24	24	32	3	13	13	3	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	-1
4	1	6	1	1	8	1	1	4	1	6	2	4	0	2140	1	32250	31	31	31	31	12	13	5	1	3	31	31	31	58	5	14	12	2	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	nan	0	0	0	0	0	1	0	0	0	1	1	nan	1	1	0	1	1
1	13	1	5	3	9	2	2	3	13	1	1	6	0	70	5	112250	nan	0	0	.15000000596	12	16	5	3	1	58	58	nan	52	5	14	16	3	2	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1
1	13	1	1	3	8	1	2	4	13	1	1	5	0	1880	4	137250	42	43	43	43	7.5	17	6	1	2	22	22	23	70	4	14	17	2	0	2	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
1	3	1	5	3	3	2	2	3	6	1	1	9	0	130	5	67250	nan	3	0	.44999998808	12	17	3	2	2	38	41	nan	32	5	12	17	2	2	2	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	-1
1	2	1	1	3	3	1	2	4	2	1	2	3	0	0	1	80000	33	34	34	34	12	12	4	1	2	16	16	17	47	5	7.5	12	0	0	3	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	nan	0	0	0	0	0	1	0	0	1	0	0	nan	0	0	1	0	1
5	2	1	1	1	5	1	1	3	2	4	2	1	0	2200	1	80000	29	30	29	29	17	20	4	1	4	22	23	23	53	5	17	16	1	2	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1
4	2	1	1	3	4	1	3	4	2	1	2	3	0	0	1	45000	46	51	50	50	7.5	14	6	1	2	17	18	22	71	5	7.5	12	0	0	3	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	0	0	0	nan	0	1	1	0	1
3	3	1	1	3	4	1	2	4	3	1	2	1	0	0	1	45000	46	47	47	47	12	12	6	1	2	20	20	21	66	5	7.5	11	0	0	3	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	nan	0	1	1	0	0	0	0	0	0	0	1	nan	1	1	0	1	1
3	3	1	6	3	3	1	2	1	2	6	1	9	0	2750	5	80000	4	6	6	6	16	17	4	3	2	41	41	43	38	5	16	17	3	2	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
1	11	6	1	3	1	1	2	1	3	2	2	4	0	0	1	137250	5	5	5	5	12	14	4	1	3	42	42	42	43	5	14	12	2	3	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
1	11	1	1	1	9	1	1	1	11	1	2	2	2	10	1	80000	14	16	16	16	12	14	3	1	4	21	21	23	35	5	14	17	2	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1
1	13	1	6	3	4	1	2	2	3	1	1	6	0	0	4	112250	14	15	14	14	16	16	4	1	2	38	39	39	47	5	16	16	1	1	3	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	1
4	13	1	1	1	9	1	1	1	3	1	2	4	1	0	1	55000	14	15	15	15	12	12	3	1	3	25	25	26	36	5	12	12	3	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	nan	1	0	1	0	1
4	3	6	1	1	8	1	1	4	3	1	2	3	1	6740	1	67250	8	8	8	8	12	14	3	1	4	34	34	34	39	4	12	12	3	2	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
1	11	6	1	3	4	2	2	1	3	1	2	2	0	10	1	22250	2	3	2	4	9	13	2	2	4	23	24	24	24	5	10	16	1	2	2	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1
1	5	1	6	3	5	1	3	2	3	1	1	1	0	170	5	55000	15	17	17	17	12	13	4	1	2	34	34	36	52	4	13	16	0	0	3	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	-1
4	2	1	1	1	5	1	1	3	1	1	2	1	0	nan	1	67250	21	23	22	22	12	12	3	1	5	17	18	19	39	5	16	13	nan	nan	nan	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	nan	1	0	0	0	0	0	1	0	0	0	0	0	nan	1	1	0	0	1
3	5	1	6	3	2	1	2	4	5	1	1	1	0	20	2	200000	34	40	36	36	12	20	5	1	3	23	27	29	62	5	17	20	3	2	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
3	5	1	6	3	2	1	2	2	10	1	1	3	0	30	5	112250	13	15	15	15	7.5	17	4	3	2	30	30	32	42	4	12	16	3	2	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	nan	0	1	1	1	1	1	0	1
3	8	1	6	3	9	2	2	1	13	1	1	15	0	540	2	22250	2	7	3	4	12	16	1	3	2	16	20	21	38	5	12	14	3	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
4	13	1	1	1	5	1	1	3	13	1	2	2	1	140	1	137250	28	29	28	28	12	17	4	1	3	25	26	26	52	5	17	17	2	2	2	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
1	13	1	6	3	1	2	2	1	13	1	2	4	0	90	1	32250	2	4	3	4	16	16	2	3	2	25	26	27	25	3	12	16	3	2	2	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	-1
3	2	1	5	3	5	2	2	1	2	1	2	2	0	10	1	45000	nan	3	3	2.5	17	17	2	1	1	27	27	nan	28	5	17	17	3	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
3	12	2	5	3	7	1	2	3	11	2	1	3	0	10	5	92250	nan	6	6	6	13	20	3	1	1	33	33	nan	36	3	13	17	1	3	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	-1
3	3	1	1	3	2	1	2	2	3	1	1	1	0	0	1	17250	36	37	37	37	5.5	12	5	1	2	25	25	26	61	5	7.5	12	nan	nan	nan	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	0	0	0	0	0	1	0	1	nan	0	1	1	1	1
3	13	1	3	3	1	1	3	4	13	1	1	6	0	910	5	67250	nan	37	37	37	nan	20	6	3	1	33	33	nan	64	4	7.5	17	3	2	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	nan	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	-1
3	13	1	5	1	6	1	1	1	1	1	1	3	0	20	4	200000	1	3	2	4	12	16	3	1	2	38	39	40	44	5	16	16	1	0	3	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1
4	1	1	1	1	7	1	1	1	1	1	2	2	2	0	1	32250	12	15	15	15	12	12	2	1	6	14	14	17	31	5	12	13	2	3	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	nan	1	1	0	0	1
1	12	1	1	3	2	1	2	1	2	1	2	6	2	1630	1	112250	7	7	7	7	16	17	3	1	3	33	33	33	34	5	10	16	3	2	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1
1	1	1	1	1	6	1	1	4	11	1	2	8	0	0	1	45000	16	16	16	16	12	12	5	1	2	42	42	42	50	5	2.5	9	0	1	3	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	0	-2	1	nan	1	1	0	0	1
4	3	6	6	1	7	1	5	1	3	6	2	1	5	10	1	32250	7	8	8	8	12	12	3	1	8	27	27	28	36	5	13	12	2	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	nan	1	1	1	0	1
1	13	1	6	3	3	2	2	3	2	1	1	6	0	280	5	137250	37	37	37	37	12	17	5	3	2	25	25	25	56	5	12	20	3	2	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1
1	2	1	5	1	7	1	2	1	2	1	2	5	0	600	5	55000	nan	2	2	1.5	16	20	3	1	3	39	39	nan	36	5	12	16	nan	nan	nan	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	nan	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1
4	3	1	1	3	3	1	3	4	3	1	2	2	0	0	1	27250	50	62	57	57	7.5	12	6	1	2	12	17	24	76	5	7.5	7.5	0	0	3	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	0	0	1	nan	1	1	0	1	1
1	2	1	1	1	4	1	1	1	2	1	2	1	2	0	1	67250	7	7	7	7	13	16	3	1	4	31	31	31	37	5	13	16	2	1	2	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1
1	12	1	3	3	2	1	2	4	11	1	1	9	0	1160	4	55000	nan	1	1	.75	16	13	4	1	2	51	51	nan	43	5	16	16	1	2	2	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1
4	4	1	1	1	8	2	5	1	4	1	2	1	0	nan	1	80000	10	12	10	10	7.5	7.5	2	1	9	18	20	20	29	5	12	7.5	2	0	1	1	0	1	nan	nan	nan	nan	1	0	1	nan	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	nan	1	0	1	0	1
2	3	1	1	3	6	1	2	1	3	1	2	5	2	30	1	67250	19	21	21	21	12	14	3	1	4	22	22	24	38	5	12	12	0	2	3	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	nan	0	1	0	0	1
3	3	1	6	3	7	1	2	4	2	6	1	6	0	0	5	55000	7	9	1	4	13	13	4	1	2	44	52	46	47	5	7.5	14	2	2	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1
3	12	1	1	3	6	2	2	1	11	1	2	1	1	730	2	37250	17	18	17	17	16	16	3	3	3	21	22	22	38	3	16	17	2	2	2	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1
1	3	6	6	1	9	1	1	3	3	6	2	16	1	2270	1	92250	13	13	13	13	5.5	13	5	1	3	46	46	46	43	5	14	20	3	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
