PAPGLB_FRIEND	PAPRELIGION	PARTNER_RACE	PPMARIT	PPPARTYID3	PPREG9	PPRENT	Q12	Q29	Q7B	RESPONDENT_RACE	PAPGLB_STATUS	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	PPMSACAT	PPNET	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	PARENTAL_APPROVAL	Q33_1	Q33_2	Q33_3	Q33_4	Q33_5	Q33_6	Q33_7	EITHER_INTERNET_ADJUSTED	PAPEVANGELICAL	Q13A	Q25	Q26	Q27	Q28	Q7A	Q8A
1	3	1	6	3	3	2	2	4	2	6	1	4	0	10	4	22250	7	7	7	7	12	14	4	3	2	45	45	45	48	4	16	16	1	1	3	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	nan	-1	-1	-1	-1	-1	-1	-1	1	0	1	1	1	1	1	1	0
3	5	1	6	3	9	2	2	1	13	1	1	2	0	2510	3	45000	6	9	8	8	16	16	2	3	2	19	20	22	30	4	20	17	3	3	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1
3	1	nan	5	3	7	2	nan	nan	nan	2	2	nan	1	nan	nan	37250	nan	nan	nan	nan	nan	nan	4	3	4	nan	nan	nan	nan	nan	nan	12	3	2	0	nan	0	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
3	12	1	5	3	5	1	2	1	12	1	1	9	0	1790	5	45000	8	8	8	8	12	12	2	3	1	23	23	23	40	4	16	14	3	3	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	nan	1	1	1	1
1	11	nan	5	3	5	1	nan	nan	nan	1	3	nan	0	nan	nan	45000	nan	nan	nan	nan	nan	nan	3	2	2	nan	nan	nan	nan	nan	nan	12	2	3	1	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	2	nan	5	3	3	2	nan	nan	nan	1	1	nan	0	nan	nan	27250	nan	nan	nan	nan	nan	nan	6	3	1	nan	nan	nan	nan	nan	nan	13	2	2	2	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	2	1	6	3	4	1	2	3	13	1	1	2	0	60	4	137250	12	12	12	12	13	17	4	1	2	41	41	41	55	4	17	16	2	2	2	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1
3	2	1	4	3	5	2	2	2	2	1	1	7	0	220	4	17250	28	30	30	30	13	17	5	3	1	28	28	30	51	4	13	17	1	2	2	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1
1	3	nan	3	3	3	2	nan	nan	nan	1	2	nan	0	nan	nan	27250	nan	nan	nan	nan	nan	nan	3	3	1	nan	nan	nan	nan	nan	nan	12	3	2	0	nan	0	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	12	1	6	3	6	1	3	3	1	1	1	0	0	0	5	80000	3	3	3	4	12	16	4	1	4	42	42	42	45	5	12	13	0	3	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0
1	13	1	6	3	2	1	2	4	13	1	1	0	0	60	5	137250	26	29	27	27	10	17	6	1	2	36	38	39	65	5	10	17	2	1	3	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	nan	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1
1	2	2	6	3	9	1	2	1	2	1	1	9	0	1950	5	200000	15	15	15	15	12	17	4	2	2	38	38	38	44	5	16	20	3	2	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0
3	12	1	1	3	4	2	3	1	12	1	1	0	0	2230	2	80000	12	16	14	14	17	16	2	1	2	18	20	22	34	5	14	16	2	1	2	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1
1	11	1	3	3	8	1	2	4	12	1	1	15	0	10	5	45000	nan	14	14	14	12	13	6	1	2	51	51	nan	50	5	12	17	nan	nan	nan	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	nan	nan	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1
3	2	1	3	3	4	1	2	4	2	1	1	3	0	920	5	45000	nan	0	0	.15000000596	13	16	4	1	2	49	49	nan	46	3	16	16	3	2	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0
3	13	nan	6	3	2	1	nan	nan	nan	1	1	nan	0	nan	nan	92250	nan	nan	nan	nan	nan	nan	6	2	2	nan	nan	nan	nan	nan	nan	16	2	2	2	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	11	1	5	3	9	2	5	4	12	1	1	37	0	240	3	13750	nan	19	19	19	13	16	7	1	1	70	70	nan	52	4	12	13	1	0	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0
3	13	nan	5	3	5	1	nan	nan	nan	1	1	nan	0	nan	nan	67250	nan	nan	nan	nan	nan	nan	3	2	1	nan	nan	nan	nan	nan	nan	16	3	2	1	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	13	2	5	3	9	2	2	3	-1	1	1	6	0	2070	5	45000	nan	2	2	2.5	16	12	2	3	1	31	31	nan	27	4	17	20	3	2	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	nan	1	1	1	-2
1	12	1	5	3	7	1	2	1	13	1	1	2	0	180	5	2500	nan	0	0	.15000000596	13	16	4	1	1	50	50	nan	52	4	17	11	2	2	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	nan	1	1	1	1
3	13	nan	5	3	9	2	nan	nan	nan	1	1	nan	0	nan	nan	6250	nan	nan	nan	nan	nan	nan	5	2	2	nan	nan	nan	nan	nan	nan	13	1	0	3	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	3	1	1	3	1	1	2	1	3	1	1	7	0	nan	5	137250	10	13	11	11	12	12	3	1	3	25	27	28	45	5	17	17	3	2	1	1	1	1	nan	nan	nan	nan	1	1	1	nan	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0
3	12	1	6	3	9	2	2	3	8	2	1	1	0	10	5	112250	3	4	4	4	16	13	4	3	2	44	44	45	47	4	13	13	3	3	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
1	2	nan	3	1	3	1	nan	nan	nan	1	1	nan	0	nan	nan	22250	nan	nan	nan	nan	nan	nan	6	1	2	nan	nan	nan	nan	nan	nan	17	0	0	3	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
3	13	1	6	3	8	1	2	4	3	1	1	13	0	2280	5	80000	38	43	43	43	12	14	6	1	2	31	31	36	61	5	16	20	2	0	2	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	nan	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0
2	3	1	5	1	4	1	1	1	3	1	2	0	1	0	1	67250	nan	13	0	.44999998808	16	16	1	1	4	9	22	nan	22	5	16	13	1	1	3	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0
3	9	1	1	1	1	1	3	4	2	1	2	7	0	0	1	22250	46	53	46	46	12	13	6	1	2	20	27	27	66	5	7.5	7.5	1	0	3	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	nan	1	0	0	0	0	0	0	0	0	0	1	nan	1	1	0	0
1	2	nan	5	1	9	2	nan	nan	nan	1	1	nan	0	nan	nan	37250	nan	nan	nan	nan	nan	nan	5	3	2	nan	nan	nan	nan	nan	nan	13	3	1	0	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
3	3	6	6	3	5	1	2	1	3	6	1	4	0	230	5	92250	2	3	2	2.5	9	13	3	1	2	34	35	35	33	4	9	16	3	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0
1	12	nan	6	3	3	1	nan	nan	nan	1	1	nan	0	nan	nan	27250	nan	nan	nan	nan	nan	nan	3	1	2	nan	nan	nan	nan	nan	nan	13	1	0	3	nan	1	0	nan	nan	nan	nan	0	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	5	1	5	1	9	2	3	1	2	1	2	7	0	0	2	27250	nan	0	0	.44999998808	13	17	3	3	2	41	41	nan	48	4	16	12	3	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	nan	1	1	1	0
1	1	2	5	3	5	2	2	1	1	2	3	1	4	0	2	55000	nan	5	5	5	7.5	12	3	3	2	31	31	nan	37	4	16	14	0	3	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	-1	0	0	1	nan	1	1	1	0
1	1	4	6	3	9	1	3	3	13	1	1	32	0	1470	5	37250	12	12	12	12	17	16	6	1	2	56	56	56	36	5	13	16	3	2	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0
3	13	1	6	3	8	2	2	3	12	6	1	4	0	720	5	67250	2	10	10	10	12	17	4	1	2	43	43	51	57	4	12	16	nan	nan	nan	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	nan	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1
3	3	nan	5	1	2	1	nan	nan	nan	1	1	nan	0	nan	nan	45000	nan	nan	nan	nan	nan	nan	4	3	1	nan	nan	nan	nan	nan	nan	12	3	2	0	nan	1	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	2	1	5	1	9	2	1	1	2	1	2	5	0	110	1	45000	nan	3	3	4	12	17	2	3	1	26	26	nan	34	5	17	16	3	2	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0
3	5	nan	5	3	5	1	nan	nan	nan	1	1	nan	0	nan	nan	162250	nan	nan	nan	nan	nan	nan	2	1	3	nan	nan	nan	nan	nan	nan	17	3	2	1	nan	1	0	nan	nan	nan	nan	0	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	2	1	3	3	9	2	2	4	2	1	2	16	0	0	1	55000	nan	1	0	.15000000596	13	20	6	3	1	73	74	nan	58	4	13	20	3	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0
4	11	1	3	1	4	2	1	1	13	1	2	0	0	210	1	37250	nan	2	1	.75	12	13	2	3	1	26	27	nan	28	4	12	14	1	1	3	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0
3	1	nan	5	3	5	1	nan	nan	nan	1	1	nan	0	nan	nan	45000	nan	nan	nan	nan	nan	nan	3	1	1	nan	nan	nan	nan	nan	nan	13	2	2	2	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
4	3	1	1	3	9	1	3	1	3	6	2	9	1	2330	1	55000	7	7	7	7	12	10	2	1	4	26	26	26	42	5	12	12	2	1	2	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	nan	1	1	1	0
1	11	1	6	3	5	1	2	1	13	1	1	3	0	20	5	45000	nan	1	1	.75	14	16	3	1	2	43	43	nan	41	5	13	13	1	3	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1
3	13	nan	5	3	3	1	nan	nan	nan	1	1	nan	0	nan	nan	55000	nan	nan	nan	nan	nan	nan	2	1	2	nan	nan	nan	nan	nan	nan	16	0	0	3	nan	1	0	nan	nan	nan	nan	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
5	13	1	4	3	5	2	3	4	13	1	3	10	0	970	2	8750	nan	1	1	.75	12	13	4	3	1	47	47	nan	38	4	12	13	2	2	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	nan	0	0	0	0	0	1	0	-1	1	1	1	1	1	1	1	0
1	13	nan	5	3	4	1	nan	nan	nan	1	1	nan	0	nan	nan	17250	nan	nan	nan	nan	nan	nan	4	3	1	nan	nan	nan	nan	nan	nan	16	2	2	2	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	3	1	6	3	4	1	2	1	2	1	1	6	0	0	5	112250	19	20	20	20	16	16	4	2	2	34	34	35	48	4	12	17	2	0	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0
1	3	1	1	3	3	1	2	1	3	1	2	0	1	30	1	67250	6	6	6	6	12	12	2	1	9	25	25	25	31	4	12	14	nan	nan	nan	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	nan	0	0	0	0	0	0	0	1	0	0	0	1	nan	1	1	0	0
3	12	nan	3	3	2	2	nan	nan	nan	1	1	nan	0	nan	nan	8750	nan	nan	nan	nan	nan	nan	5	3	1	nan	nan	nan	nan	nan	nan	13	1	1	2	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	13	nan	3	3	9	1	nan	nan	nan	1	2	nan	0	nan	nan	80000	nan	nan	nan	nan	nan	nan	4	1	1	nan	nan	nan	nan	nan	nan	14	3	1	1	nan	0	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
4	11	1	5	1	3	1	1	2	3	1	2	0	1	0	1	27250	6	37	11	11	12	13	4	1	2	14	40	45	51	4	10	13	2	1	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0
3	1	1	3	1	3	1	5	3	2	1	2	0	0	0	1	22250	29	39	29	29	12	17	5	1	1	21	31	31	60	1	13	12	0	0	3	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	1	0
1	8	nan	5	3	9	1	nan	nan	nan	1	1	nan	0	nan	nan	67250	nan	nan	nan	nan	nan	nan	3	1	1	nan	nan	nan	nan	nan	nan	17	2	0	2	nan	1	0	nan	nan	nan	nan	1	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
5	2	1	1	1	6	1	1	4	1	1	2	10	0	150	1	67250	29	29	29	29	12	13	5	1	2	33	33	33	52	4	5.5	9	0	0	3	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	nan	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0
3	13	nan	5	3	5	3	nan	nan	nan	1	3	nan	0	nan	nan	17250	nan	nan	nan	nan	nan	nan	6	3	1	nan	nan	nan	nan	nan	nan	16	3	3	0	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
2	2	nan	2	3	2	1	nan	nan	nan	1	2	nan	0	nan	nan	27250	nan	nan	nan	nan	nan	nan	7	1	1	nan	nan	nan	nan	nan	nan	12	1	0	3	nan	0	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	11	1	6	3	4	1	2	1	3	1	2	8	0	0	1	80000	3	5	5	5	12	14	2	1	2	20	20	22	33	5	16	16	2	2	2	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0
1	13	1	1	3	5	1	2	3	3	1	2	10	0	0	1	80000	15	17	16	16	13	16	3	2	2	18	19	20	45	4	14	13	2	2	2	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1
1	2	nan	5	3	6	1	nan	nan	nan	1	1	nan	0	nan	nan	37250	nan	nan	nan	nan	nan	nan	3	1	1	nan	nan	nan	nan	nan	nan	16	0	2	2	nan	1	0	nan	nan	nan	nan	1	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
1	2	1	1	3	3	1	2	4	2	1	3	14	0	50	2	112250	25	27	26	26	12	17	6	1	2	46	47	48	59	4	12	17	1	3	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	nan	0	0	1	0	0	0	0	-1	1	1	1	1	1	1	1	0
3	11	1	6	3	2	2	2	2	11	1	1	1	0	440	5	55000	30	30	30	30	13	16	6	2	2	35	35	35	64	5	7.5	16	2	3	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0
3	1	1	6	1	7	2	3	1	2	1	2	1	0	50	1	67250	nan	3	3	2.5	13	16	2	3	2	25	25	nan	29	5	16	16	2	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1
1	1	1	1	3	4	1	5	4	1	1	2	10	0	0	1	13750	26	26	26	26	12	13	3	1	6	17	17	17	53	4	7.5	10	0	2	2	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	1	0	0	0	0	0	0	0	1	0	1	nan	0	1	0	0
1	2	1	1	1	5	1	1	3	2	1	2	1	1	110	1	67250	21	23	23	23	12	20	3	1	3	20	20	22	44	5	12	16	1	2	2	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0
4	1	nan	5	3	7	1	nan	nan	nan	1	2	nan	0	nan	nan	55000	nan	nan	nan	nan	nan	nan	4	1	1	nan	nan	nan	nan	nan	nan	14	1	2	1	nan	0	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	1	1	1	1	5	1	1	1	1	1	2	5	0	30	1	112250	6	10	10	10	12	17	2	1	3	18	18	22	33	5	14	16	0	3	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
1	1	1	1	3	5	1	2	4	1	1	2	7	0	0	1	17250	17	19	19	19	10	14	5	1	2	40	40	42	52	5	5.5	13	1	0	3	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	nan	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0
4	13	nan	5	1	3	1	nan	nan	nan	1	2	nan	0	nan	nan	112250	nan	nan	nan	nan	nan	nan	1	1	4	nan	nan	nan	nan	nan	nan	13	1	2	2	nan	0	0	nan	nan	nan	nan	0	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	13	1	6	3	5	1	2	4	3	1	1	18	0	950	5	67250	35	35	35	35	7.5	13	7	1	2	41	41	41	58	5	0	16	2	0	3	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	nan	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0
1	8	nan	5	3	2	1	nan	nan	nan	1	1	nan	0	nan	nan	55000	nan	nan	nan	nan	nan	nan	2	1	2	nan	nan	nan	nan	nan	nan	13	0	0	3	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	3	nan	5	3	2	1	nan	nan	nan	1	1	nan	0	nan	nan	45000	nan	nan	nan	nan	nan	nan	5	1	1	nan	nan	nan	nan	nan	nan	17	0	0	3	nan	1	0	nan	nan	nan	nan	1	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	5	1	1	3	9	2	2	1	11	6	2	13	0	2420	2	80000	8	15	14	14	16	14	3	3	2	28	29	35	56	4	16	16	3	1	1	1	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1
1	3	1	1	1	4	1	3	1	3	1	2	0	3	1090	1	67250	21	25	25	25	12	16	3	1	5	18	18	22	43	3	13	12	1	1	2	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	nan	1	1	1	0
1	2	nan	5	3	7	1	nan	nan	nan	1	2	nan	0	nan	nan	22250	nan	nan	nan	nan	nan	nan	2	1	1	nan	nan	nan	nan	nan	nan	16	0	2	2	nan	0	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	2	1	5	1	3	1	3	1	2	1	2	0	0	0	1	67250	nan	0	0	.44999998808	12	13	1	1	4	19	19	nan	19	5	12	13	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0
1	3	nan	6	3	3	2	nan	nan	nan	1	1	nan	3	nan	nan	11250	nan	nan	nan	nan	nan	nan	2	3	5	nan	nan	nan	nan	nan	nan	12	1	3	0	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
4	2	1	1	3	5	1	5	4	2	3	2	2	0	20	1	112250	37	43	40	40	16	20	5	1	2	18	21	24	59	5	12	16	2	2	2	1	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
