PAPGLB_FRIEND	PAPRELIGION	PARTNER_RACE	PPMARIT	PPPARTYID3	PPREG9	PPRENT	Q12	Q29	Q7B	RESPONDENT_RACE	PAPGLB_STATUS	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	PPMSACAT	PPNET	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	PARENTAL_APPROVAL	Q33_1	Q33_2	Q33_3	Q33_4	Q33_5	Q33_6	Q33_7	EITHER_INTERNET_ADJUSTED	PAPEVANGELICAL	Q13A	Q25	Q26	Q27	Q28	Q7A	Q8A	SUCCESS
1	1	2	1	3	2	1	2	4	1	2	2	3	0	190	1	27250	52	54	53	53	12	13	6	1	2	16	17	18	73	5	12	12	0	3	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	1
1	11	1	1	3	5	1	5	1	2	1	2	2	0	0	1	27250	8	12	8	8	14	11	2	4	3	15	19	19	29	5	12	12	1	0	3	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	nan	0	1	1	0	1
3	11	1	1	1	9	2	2	1	2	1	2	1	0	830	1	92250	2	5	5	5	13	16	2	1	2	23	23	26	27	5	17	16	3	2	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1
4	1	1	1	1	5	1	1	1	1	1	2	12	0	880	1	92250	8	9	9	9	12	12	2	1	2	22	22	23	43	5	12	12	1	2	2	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	nan	1	1	0	0	1
1	13	1	6	3	9	2	2	1	13	1	2	5	0	0	1	22250	nan	0	0	.15000000596	17	16	2	3	2	29	29	nan	24	4	20	16	3	2	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	-1
3	9	1	1	3	3	1	2	3	9	1	2	2	0	10	1	22250	24	26	26	26	7.5	12	4	1	2	26	26	28	54	5	7.5	7.5	1	2	2	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	1
1	3	1	5	3	6	1	2	3	3	1	2	6	0	170	1	37250	18	20	20	20	12	13	4	1	3	25	25	27	51	3	16	11	1	2	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	nan	0	0	0	0	-1
3	2	1	6	1	5	2	1	1	1	1	2	2	0	0	1	45000	13	14	14	14	12	11	3	1	2	26	26	27	38	4	13	10	2	3	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	0	1	1	0	1
3	13	1	6	3	7	1	5	4	3	1	2	0	0	580	1	45000	6	15	6	6	12	10	5	1	2	40	49	49	55	5	12	13	0	2	2	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	1	1	1	nan	1	1	1	0	1
4	2	1	1	1	6	1	1	4	2	1	2	4	0	110	1	80000	28	30	30	30	16	16	4	1	2	23	23	25	57	5	16	16	0	3	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1
2	1	6	5	1	3	1	1	2	4	1	1	3	0	1790	1	80000	11	12	9	9	7.5	9	1	1	4	9	12	10	18	5	9	13	nan	nan	nan	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	nan	1	1	0	0	0	0	0	0	-1	0	0	0	nan	0	0	0	0	-1
4	8	1	5	3	5	2	2	3	13	2	2	1	0	100	2	45000	nan	14	0	.05000000075	12	14	2	3	1	17	31	nan	30	4	17	17	1	3	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	-1
3	8	6	1	3	9	1	2	3	3	4	2	6	3	0	1	92250	13	14	14	14	7.5	7.5	2	2	6	18	18	19	38	3	10	16	3	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	1
2	2	1	1	3	2	1	2	1	2	1	2	1	2	0	1	80000	13	16	16	16	12	13	3	1	4	21	21	24	36	4	12	12	1	2	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	nan	0	0	1	1	1
2	3	1	1	1	3	1	1	3	3	1	2	1	0	30	1	55000	32	35	35	35	12	13	5	1	2	21	21	24	55	4	12	13	1	0	3	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
4	11	1	1	3	5	1	1	1	2	1	2	5	0	20	1	22250	6	7	7	7	12	13	1	4	3	17	17	18	29	4	12	13	0	3	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1
1	2	1	5	1	6	2	5	1	2	1	2	1	1	0	1	67250	nan	0	0	.75	12	12	1	1	11	21	21	nan	20	4	12	12	1	2	2	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	nan	1	1	1	0	-1
3	13	1	6	3	1	1	2	1	3	1	1	7	0	540	3	6250	2	2	2	2.5	12	12	3	3	2	37	37	37	46	5	16	14	2	3	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	nan	1	1	0	0	1
1	2	1	5	3	3	1	1	1	3	1	2	3	0	0	1	92250	nan	2	1	1.5	14	13	1	1	3	20	21	nan	19	5	14	13	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	-1
4	11	1	1	2	9	2	5	1	11	6	2	3	1	320	1	112250	9	12	9	9	12	12	3	1	5	27	30	30	42	5	12	12	3	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
1	2	1	1	1	3	1	2	3	11	1	2	9	0	120	1	32250	10	11	11	11	12	13	3	1	2	32	32	33	34	5	10	14	0	1	3	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1
1	2	1	1	1	6	1	4	3	12	1	1	0	1	110	2	80000	25	27	27	27	13	17	4	1	4	19	19	21	46	4	16	17	0	2	3	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1
1	11	1	5	3	2	1	2	1	13	1	2	1	1	190	1	92250	nan	3	3	2.5	13	13	1	1	4	17	17	nan	21	4	13	13	2	0	3	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	-1
3	3	1	6	3	4	1	1	1	1	1	2	8	0	100	1	67250	3	16	16	16	12	12	3	1	2	28	28	41	52	5	16	17	2	1	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	1	1
3	13	1	1	3	8	1	2	2	12	1	2	1	1	40	1	45000	10	11	10	10	14	16	2	1	3	18	19	19	30	5	11	16	1	0	2	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1
3	2	1	1	1	6	1	1	1	2	1	2	1	0	20	1	80000	6	14	11	11	16	16	2	1	2	14	17	22	29	5	16	16	1	2	2	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
4	3	1	1	3	3	1	2	3	1	1	2	0	1	30	1	92250	8	10	9	9	12	12	3	1	3	34	35	36	44	5	14	14	0	0	3	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
1	2	1	1	3	2	1	2	1	13	4	2	5	1	8070	1	200000	12	14	13	13	16	13	3	1	3	29	30	31	48	3	5.5	16	3	1	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1
3	12	1	1	1	5	1	5	4	2	1	2	26	0	nan	2	27250	nan	0	0	1.5	5.5	12	5	1	2	58	58	nan	84	3	12	16	nan	nan	nan	0	0	0	nan	nan	nan	nan	1	1	1	nan	0	0	0	0	0	0	1	0	0	0	1	nan	nan	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	-1
3	3	1	1	1	1	1	1	2	2	6	2	0	0	0	1	80000	33	34	33	33	12	17	4	1	2	17	18	18	51	5	12	12	2	1	2	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	0	1	1	0	1
4	2	2	6	3	4	1	2	3	1	2	2	1	0	0	1	37250	9	12	12	12	12	12	3	1	3	24	24	27	37	4	13	13	1	3	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	nan	0	1	0	-2	1
1	11	1	1	3	9	1	2	1	2	1	2	0	0	320	1	112250	15	17	16	16	12	20	3	1	4	18	19	20	35	4	17	17	2	0	2	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1
4	2	1	1	1	2	1	1	3	2	1	2	0	0	0	1	55000	41	48	47	47	12	12	5	1	2	16	17	23	64	5	12	13	1	2	2	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	nan	1	1	0	1	1
1	3	6	1	3	2	1	3	2	13	6	2	3	0	2370	1	162250	32	33	32	32	13	13	4	1	2	20	21	21	50	5	13	14	3	3	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
1	3	1	6	3	1	1	5	4	13	1	1	1	0	30	4	92250	11	12	12	12	5.5	14	5	1	4	45	45	46	56	4	13	16	2	0	3	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	nan	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1
1	11	1	1	3	7	1	2	3	13	1	2	2	1	1060	1	67250	11	11	11	11	12	12	2	1	5	17	17	17	30	4	12	12	2	2	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	nan	1	1	1	0	1
2	1	1	1	1	4	1	1	1	11	1	2	1	0	nan	1	32250	7	9	8	8	13	13	2	1	2	19	20	21	27	4	13	13	nan	nan	nan	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	nan	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1
2	2	1	1	3	4	1	1	1	2	1	2	0	0	0	1	45000	5	11	10	10	17	14	2	2	2	19	20	25	30	5	17	14	2	0	2	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
1	12	1	5	3	3	1	2	1	11	1	1	11	0	0	5	45000	nan	18	8	8	12	13	4	2	1	35	45	nan	64	4	16	16	2	1	2	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	-1
4	4	1	1	1	8	1	1	3	4	1	2	2	2	0	1	92250	13	16	15	15	20	12	2	1	4	17	18	20	31	5	12	12	2	0	2	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
3	4	1	1	1	7	1	1	1	11	1	2	0	2	1150	1	137250	19	22	19	19	17	16	3	1	6	14	17	17	36	2	13	20	1	2	2	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1
2	3	1	1	1	9	1	1	1	3	6	2	1	2	0	1	162250	10	15	15	15	16	16	3	1	4	21	21	26	35	5	12	17	3	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1
1	13	1	1	3	2	1	2	3	13	1	2	9	0	10	1	67250	11	12	11	11	14	16	3	1	4	28	29	29	31	4	12	13	1	0	3	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1
1	2	1	1	3	3	1	3	4	3	1	2	2	0	40	1	67250	21	24	22	22	14	17	5	1	2	34	36	37	56	5	12	17	1	2	2	1	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1
4	3	1	1	3	2	1	2	4	3	1	2	0	0	0	1	32250	51	55	53	53	10	12	6	1	2	16	18	20	71	4	10	12	1	0	3	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	1	0	0	0	0	0	0	0	1	0	1	nan	0	1	1	0	1
1	3	1	6	1	9	2	1	1	2	6	1	6	0	20	5	112250	10	14	12	12	12	13	3	3	2	27	29	31	35	5	14	13	3	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	-1
1	1	1	6	3	7	1	2	1	3	1	2	1	0	450	1	112250	2	9	5	5	12	13	1	1	3	12	16	19	22	3	12	12	1	3	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	-1
3	2	1	6	3	7	2	5	2	2	1	1	12	0	0	4	55000	18	19	19	19	13	20	4	3	2	28	28	29	59	3	12	13	1	3	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1
3	12	2	6	3	2	1	2	1	3	1	1	3	0	180	5	200000	6	7	6	6	16	17	4	2	2	39	40	40	43	5	17	16	3	3	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1
1	11	1	5	1	3	2	2	1	13	1	1	4	2	10	1	2500	nan	4	4	4	12	12	1	1	4	16	16	nan	24	5	11	12	nan	nan	nan	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	nan	1	0	0	0	0	1	0	0	0	1	1	1	nan	1	1	1	0	-1
4	13	1	1	1	6	1	1	3	13	1	1	6	0	50	1	112250	27	29	29	29	7.5	12	4	1	2	22	22	24	45	4	7.5	12	0	0	3	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	nan	-2	1	1	0	1
4	13	1	6	1	2	1	1	1	4	1	2	2	1	30	1	22250	6	6	6	6	12	13	3	1	6	37	37	37	41	4	20	12	2	2	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	nan	1	1	1	0	-1
4	1	1	1	1	9	1	1	1	1	1	2	9	0	20	1	45000	4	12	7	7	12	12	3	1	4	27	32	35	30	5	12	14	nan	nan	nan	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	nan	1	0	0	0	0	0	1	0	0	0	1	1	nan	1	1	0	0	1
2	13	6	1	1	9	1	1	4	3	6	2	0	0	210	1	55000	36	40	40	40	nan	14	5	1	3	17	17	21	57	5	nan	10	3	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	1	0	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
1	3	1	1	3	9	1	2	4	3	6	2	9	0	20	1	92250	54	55	55	55	12	9	7	1	2	25	25	26	71	5	12	16	3	2	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	1	0	1	nan	0	1	0	0	1
3	5	1	1	3	1	1	2	3	13	1	1	2	0	180	5	112250	18	21	20	20	16	17	5	1	2	43	44	46	66	5	16	17	3	2	2	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1
3	3	6	1	3	7	1	5	1	3	6	2	1	2	0	1	6250	20	22	21	21	12	12	3	1	4	16	17	18	39	5	12	12	2	2	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	nan	0	1	0	0	1
1	5	1	5	1	2	2	3	1	5	1	2	2	0	20	1	67250	3	3	3	4	17	16	1	3	1	21	21	21	26	5	13	16	3	2	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
3	nan	1	5	3	4	1	3	1	13	1	2	4	0	nan	1	37250	nan	16	3	.75	nan	14	2	1	1	9	22	nan	29	3	12	12	0	1	3	0	0	0	nan	nan	nan	nan	0	0	1	nan	-1	-1	-1	-1	-1	-1	-1	-1	nan	0	1	1	0	0	0	0	0	1	0	0	0	nan	0	-2	nan	0	1	1	0	-1
4	3	1	1	1	5	1	1	4	3	1	2	1	0	1420	1	55000	54	55	55	55	12	12	7	1	2	21	21	22	75	5	11	12	2	0	2	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	0	1	nan	0	1	1	0	1
4	3	1	6	3	3	2	5	1	3	1	2	4	0	5010	1	67250	nan	0	0	.75	17	17	2	3	2	28	28	nan	24	5	17	17	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	-1	1	1	1	1	1	1	1	0	1
1	1	2	5	3	9	1	2	3	2	2	1	6	0	2330	4	55000	nan	0	0	.15000000596	16	17	4	1	2	49	49	nan	43	4	17	17	2	2	2	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	-1
5	11	1	1	1	1	3	5	1	11	1	2	3	0	50	1	22250	6	8	7	7	12	12	2	1	3	18	19	20	23	4	13	13	1	0	3	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
3	2	2	3	3	6	1	2	1	1	2	2	0	0	520	1	67250	0	0	0	.05000000075	12	16	3	1	2	42	42	42	42	5	17	13	1	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	-1
3	2	1	6	3	5	2	2	1	2	1	1	7	0	2350	5	80000	13	13	13	13	12	12	3	3	2	31	31	31	37	5	12	12	3	2	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	1
4	10	1	1	1	5	1	2	4	10	1	2	3	2	560	1	67250	22	23	22	22	12	16	4	2	4	29	30	30	49	5	14	20	2	0	2	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1
3	3	1	6	1	5	1	3	3	1	1	1	4	0	640	5	162250	15	16	16	16	12	17	4	1	2	33	33	34	45	5	12	16	2	2	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
4	2	1	1	1	6	1	5	1	2	1	2	1	2	0	1	67250	14	23	16	16	12	16	3	1	5	15	22	24	37	3	12	13	0	2	3	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1
4	13	1	5	1	2	1	5	4	2	1	2	2	0	0	1	32250	nan	9	8	8	12	12	4	1	1	44	45	nan	51	4	10	12	2	0	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	-1
3	13	1	6	3	5	1	3	1	11	1	1	7	1	760	4	137250	3	29	3	4	16	17	4	1	2	23	49	49	45	4	13	16	2	0	3	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	-1
4	2	1	1	1	5	1	3	1	2	1	2	9	0	3370	1	112250	20	21	20	20	16	14	4	1	2	25	26	26	55	5	9	17	0	2	2	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1
4	13	1	1	3	1	1	3	1	13	1	2	5	0	0	1	45000	21	21	21	21	12	14	3	3	3	23	23	23	39	5	12	12	3	1	2	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	nan	1	0	1	1	1
1	3	1	5	3	2	1	5	1	1	1	2	2	0	0	1	112250	2	2	2	2.5	12	12	2	1	5	25	25	25	29	5	12	14	1	1	3	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	nan	0	1	nan	1	1	1	1	1
4	2	1	1	1	2	1	4	4	11	1	2	5	0	10	1	55000	54	54	54	54	12	12	7	1	3	28	28	28	77	4	5.5	16	1	1	3	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	1
5	2	1	1	3	8	1	2	4	2	1	2	2	0	490	1	55000	57	57	57	57	12	12	7	1	2	22	22	22	77	5	7.5	13	1	0	2	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	0	1	1
3	2	1	3	3	1	1	2	4	5	1	1	1	0	0	5	67250	nan	1	0	.44999998808	17	17	4	1	1	48	49	nan	50	4	14	16	1	0	3	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	-1
1	11	1	5	1	5	1	1	1	1	1	2	2	0	20	1	112250	2	2	2	2.5	12	12	1	1	3	22	22	22	22	5	12	13	2	2	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	nan	0	1	0	0	-1
3	2	1	3	3	3	1	5	2	11	1	1	0	0	0	5	55000	nan	0	0	.15000000596	12	13	3	1	2	44	44	nan	44	5	12	14	2	3	1	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	-1
1	3	6	1	3	7	1	2	4	3	6	2	6	0	390	1	67250	23	24	24	24	0	13	4	1	3	24	24	25	42	5	13	13	3	2	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
3	2	1	1	1	4	2	1	3	2	1	2	1	0	0	1	55000	16	16	16	16	16	13	4	1	2	35	35	35	52	5	12	10	0	0	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	nan	0	1	1	0	1
3	3	1	5	3	5	1	3	1	3	1	2	0	0	0	1	200000	nan	4	3	4	16	13	1	1	3	16	17	nan	20	5	17	13	1	2	3	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	-1
1	2	1	1	3	3	1	2	3	2	1	2	2	0	30	1	67250	8	9	9	9	12	14	5	1	2	46	46	47	57	5	16	16	0	0	3	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1
1	1	4	1	1	3	1	3	1	1	6	2	2	3	0	1	92250	21	21	21	21	12	12	3	1	6	20	20	20	39	5	12	14	0	0	3	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	1
