w234_combo_breakup	CASEID_NEW	PPGENDER	PPAGE	PPINCIMP	HOW_LONG_AGO_FIRST_ROMANTIC	SAME_SEX_COUPLE	Q23	Q19	PPEDUC	Q18A_1	Q18A_2	PPINCIMP	MET_THROUGH_FRIENDS	MET_THROUGH_FAMILY	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_AS_COWORKERS	Q24_CHURCH	Q24_SCHOOL	Q24_COLLEGE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q31_9	Q31_OTHER_TEXT_ENTERED
0	348456	2	45	9	5	0	3	1	10	1	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	351405	1	40	7	1	0	1	2	12	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	352336	2	33	16	15	1	1	1	12	0	0	16	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	353285	1	28	18	11	0	2	1	11	 	 	18	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
0	354331	1	33	10	8	0	1	1	10	 	 	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	355771	1	77	19	60	0	2	1	9	 	 	19	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1
0	358321	2	32	6	13	0	3	1	9	 	 	6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	359511	2	51	8	6	0	3	1	9	 	 	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	360291	2	29	13	9	0	3	1	12	 	 	13	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0	361593	1	59	1	8	1	3	2	12	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	362491	1	49	15	34	0	2	1	9	 	 	15	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0	363761	2	76	6	61	0	3	1	8	 	 	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	364365	2	36	8	4	1	1	1	10	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	367471	2	47	13	28	0	3	1	6	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	368611	2	61	9	46	0	3	1	6	 	 	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	370713	1	71	6	43	0	2	2	10	 	 	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	371551	1	55	17	33	0	1	1	9	 	 	17	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	374391	1	39	16	11	0	1	1	14	 	 	16	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	375486	2	48	12	8	1	2	1	11	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	378221	2	22	11	2	0	3	1	10	 	 	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	379781	1	78	11	5	0	1	2	9	 	 	11	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	380351	1	35	13	15	0	1	1	10	 	 	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	381295	2	29	7	4	0	3	1	13	 	 	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	383281	1	28	9	9	0	1	1	11	 	 	9	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	385491	1	49	15	23	0	1	1	12	 	 	15	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	386546	2	54	14	11	0	3	1	8	0	0	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	388731	1	73	11	54	0	1	1	9	 	 	11	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	389541	1	54	6	28	0	1	1	9	 	 	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	390431	2	43	17	8	0	3	1	13	 	 	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
1	392315	2	31	6	0	0	1	2	10	 	 	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	392341	2	34	16	12	0	3	1	12	 	 	16	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	393591	1	59	13	43	0	3	1	9	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	396291	1	29	7	11	0	3	1	12	 	 	7	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	399361	1	36	10	15	0	1	1	9	 	 	10	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1	401561	1	56	13	16	0	1	1	9	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	405782	2	78	9	1	0	3	2	10	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1	406672	1	67	3	1	0	1	2	8	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	412281	2	28	10	2	0	3	1	10	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	413606	2	60	19	27	1	2	1	12	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	414721	2	72	6	51	0	3	1	4	 	 	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	420285	1	28	12	1	0	3	2	11	0	0	12	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	421436	2	43	19	11	1	3	1	12	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	422485	1	48	4	8	0	3	1	9	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	423411	1	41	13	18	0	1	1	9	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	425381	2	38	12	22	0	3	1	12	 	 	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	427821	2	82	11	65	0	2	1	9	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	429306	2	30	15	8	0	3	1	13	0	0	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	431851	1	85	10	28	0	1	1	13	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	432411	1	41	15	19	0	1	1	12	 	 	15	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	433481	1	48	16	20	1	1	1	14	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	437831	1	83	17	36	0	2	1	12	 	 	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	439271	2	27	12	6	0	1	1	12	 	 	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	440811	1	81	8	61	0	1	1	13	 	 	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	441341	1	34	13	19	0	1	1	11	 	 	13	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	443301	1	30	12	2	0	1	1	12	 	 	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	444371	1	37	9	15	0	1	1	11	 	 	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1	448326	2	32	12	6	1	1	1	10	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	450291	2	29	12	10	0	3	1	10	 	 	12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	452446	1	44	17	15	1	3	1	12	1	0	17	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	453361	1	36	14	19	0	1	1	10	 	 	14	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1	454456	1	45	13	12	1	1	1	12	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	455601	2	60	13	15	0	3	1	9	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	458621	1	62	12	31	0	1	1	13	 	 	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	461511	1	51	14	36	0	3	1	8	 	 	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	465386	1	38	13	7	1	1	1	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	468225	2	22	13	1	0	2	2	10	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	469391	1	39	16	19	0	1	1	10	 	 	16	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0	470261	2	26	11	8	0	1	1	12	 	 	11	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	471426	2	42	3	3	0	3	1	8	 	 	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	472431	1	43	16	9	0	1	2	12	0	0	16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	478561	2	56	12	37	0	3	1	9	 	 	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	481445	2	44	10	12	1	3	2	14	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	483591	1	59	17	36	0	1	1	4	 	 	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	484581	1	58	13	34	0	3	1	12	 	 	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	489621	2	62	9	44	0	3	1	9	 	 	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	490291	2	29	9	7	0	1	1	12	 	 	9	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	491772	1	77	10	2	0	1	2	6	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	494215	2	21	14	3	0	3	2	10	0	0	14	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0	496215	1	21	13	0	1	3	2	10	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	497295	2	29	11	2	0	1	2	12	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	499271	2	27	11	2	0	2	1	12	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	501306	1	30	17	7	1	3	1	11	0	0	17	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	502721	2	72	11	55	0	3	1	9	 	 	11	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	506515	2	51	12	1	1	3	1	12	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	507491	2	49	19	29	0	3	1	9	 	 	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	508361	2	36	10	15	0	3	1	9	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	509391	1	39	13	17	0	1	1	11	 	 	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	511386	2	38	14	4	0	3	1	10	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	512356	1	35	12	12	0	1	1	9	0	0	12	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	513831	1	83	6	58	0	1	1	9	 	 	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	515281	2	28	14	7	0	3	1	10	 	 	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	516446	2	44	12	22	1	2	1	10	0	0	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	518481	1	48	17	22	0	1	1	12	 	 	17	 	 	 	 	 	 	 	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
0	520581	2	58	12	35	0	1	1	8	 	 	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	523401	1	40	17	20	0	3	1	12	 	 	17	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0	524471	2	47	11	16	0	3	1	12	 	 	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
1	525291	2	29	13	5	0	2	1	12	 	 	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	526701	1	70	12	55	0	1	1	9	 	 	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	527611	2	61	12	36	0	2	1	7	 	 	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	531265	1	26	13	0	0	2	2	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	532341	1	34	12	8	0	1	1	10	 	 	12	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	533831	2	83	9	63	0	3	1	4	 	 	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	535331	2	33	13	17	0	3	1	9	 	 	13	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	536205	2	20	12	2	0	1	1	9	0	0	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	538571	2	57	5	19	0	1	1	10	 	 	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	541261	2	26	11	5	0	3	1	7	 	 	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	542711	1	71	13	25	0	1	1	10	 	 	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	543641	1	64	14	12	0	2	1	9	 	 	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	545326	2	32	8	9	1	3	1	12	1	0	8	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
0	546195	2	19	19	3	0	2	2	9	0	0	19	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	549235	2	23	1	2	0	2	2	10	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	552391	1	39	11	12	0	2	1	12	 	 	11	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1
0	553481	1	48	14	29	0	1	1	9	 	 	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	554226	2	22	14	0	0	3	2	10	0	0	14	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	555401	1	40	11	19	0	3	1	12	 	 	11	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	557215	2	21	18	1	0	3	2	9	0	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	561504	2	50	2	17	0	3	2	9	 	 	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	563456	1	45	12	13	1	3	1	6	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	564405	2	40	14	18	0	1	1	9	 	 	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	566581	1	58	9	30	0	1	1	13	 	 	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	567481	2	48	16	28	1	1	1	11	0	1	16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	569215	2	21	8	2	0	2	1	10	 	 	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	570541	1	54	16	8	0	1	1	9	 	 	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	571671	1	67	7	35	0	1	1	9	 	 	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	573381	1	38	13	11	0	1	1	9	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	576461	1	46	13	17	0	1	1	12	 	 	13	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	577531	2	53	15	28	0	3	1	12	 	 	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	578381	2	38	10	22	0	3	1	4	 	 	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	579591	2	59	17	45	0	1	1	14	 	 	17	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	580281	2	28	14	11	0	3	1	12	 	 	14	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	581391	1	39	13	19	0	1	1	12	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	586275	2	27	19	1	0	3	2	13	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	591385	1	38	9	3	0	1	2	10	0	0	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	593511	2	51	12	35	0	3	1	9	 	 	12	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	594631	1	63	11	15	0	1	1	9	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	595611	2	61	5	30	0	1	1	8	 	 	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0	596591	2	59	13	42	0	1	1	9	 	 	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	597341	1	34	16	10	0	2	1	9	 	 	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	599531	1	53	16	18	0	2	1	10	 	 	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	600571	1	57	13	37	0	1	1	9	 	 	13	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
1	602406	2	40	10	0	0	3	2	12	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	604521	2	52	7	36	0	1	1	9	 	 	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	606225	1	22	12	1	0	1	1	9	0	0	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	609701	1	70	14	39	0	3	1	14	 	 	14	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
1	610321	1	32	7	6	0	1	1	9	 	 	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	611351	1	35	13	6	0	2	1	12	 	 	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	612291	2	29	16	5	0	3	1	12	 	 	16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	613781	2	78	13	55	0	3	1	10	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	615255	2	25	15	3	0	3	1	11	0	0	15	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	617501	2	50	12	14	0	3	1	9	 	 	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	619451	2	45	17	5	0	3	1	13	 	 	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	620565	1	56	4	11	1	3	2	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	622641	2	64	15	40	0	3	1	11	 	 	15	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
1	623493	2	49	11	1	1	3	2	12	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	624536	2	53	12	31	1	2	1	10	0	0	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	626255	2	25	13	5	0	3	1	12	0	0	13	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	627533	1	53	19	0	1	3	2	9	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	628841	2	84	9	68	0	3	1	9	 	 	9	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
1	630534	1	53	5	28	0	1	2	9	 	 	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	632473	2	47	6	21	0	1	1	9	 	 	6	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0	633631	1	63	13	14	0	1	1	6	 	 	13	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	635411	1	41	15	16	0	3	1	9	 	 	15	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0	636631	1	63	11	47	0	1	1	9	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	639211	2	21	12	4	0	2	1	10	 	 	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	640596	1	59	17	3	1	3	1	12	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	646613	2	61	2	0	0	3	2	5	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	648586	1	58	13	21	0	1	1	6	1	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	650616	1	61	8	20	0	3	1	11	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	651701	1	70	15	50	0	1	1	8	 	 	15	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	652271	2	27	17	9	0	3	1	13	 	 	17	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0	654431	1	43	17	17	0	1	1	13	 	 	17	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1	655505	1	50	15	2	1	1	2	12	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	656225	1	22	16	4	0	3	2	10	0	0	16	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	658356	2	35	11	17	0	2	1	5	 	 	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	660391	1	39	13	6	0	3	1	13	 	 	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	661466	1	46	17	20	1	3	1	12	1	0	17	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	663872	2	87	7	66	0	3	2	9	 	 	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	664501	1	50	11	23	0	3	1	9	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	665256	2	25	13	4	0	3	1	11	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	666686	2	68	14	11	1	3	1	12	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	668501	1	50	17	29	0	-1	1	10	 	 	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	669511	1	51	13	25	0	2	1	13	 	 	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	670721	1	72	9	49	0	1	1	9	 	 	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	671481	1	48	16	19	0	3	1	12	 	 	16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	672681	1	68	18	48	0	2	1	14	 	 	18	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0	673371	2	37	14	21	0	3	1	9	 	 	14	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	675671	1	67	17	49	0	1	1	14	 	 	17	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	677226	2	22	16	6	0	1	1	10	0	0	16	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	680225	1	22	16	0	0	1	2	10	0	0	16	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	686266	1	26	15	5	0	2	1	12	1	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	689556	1	55	9	14	1	3	1	12	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	690195	1	19	17	0	0	3	2	9	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	692321	1	32	11	8	0	2	1	9	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	693365	2	36	15	2	0	3	1	13	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
1	696413	1	41	11	0	0	1	2	10	0	0	11	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0	697396	1	39	13	8	0	1	1	10	0	0	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	698271	2	27	7	9	0	1	1	10	 	 	7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	700396	2	39	16	20	1	1	1	13	0	0	16	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	701496	1	49	13	11	1	3	1	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	704331	1	33	16	8	0	1	1	12	 	 	16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	709205	2	20	16	0	0	3	2	11	0	0	16	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	711676	2	67	18	24	1	2	1	12	1	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	712403	1	40	10	6	0	1	1	9	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	714533	1	53	5	3	0	3	2	10	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	717491	2	49	11	15	0	3	1	12	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	718255	2	25	12	1	0	3	2	12	0	0	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	719606	2	60	16	35	1	1	1	12	1	0	16	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	721305	1	30	9	1	0	1	2	9	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1	722225	1	22	11	0	1	3	2	12	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	723325	2	32	15	0	0	1	2	13	0	0	15	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1
0	724301	1	30	13	8	0	1	1	10	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0	725421	1	42	16	14	0	1	1	14	 	 	16	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	726441	1	44	16	26	0	1	1	13	 	 	16	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	727261	2	26	9	1	0	3	1	12	 	 	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	729486	1	48	17	21	1	1	1	13	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	731431	1	43	13	22	0	1	1	9	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	733315	2	31	13	11	0	1	2	12	0	0	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	734541	1	54	15	17	0	1	1	9	 	 	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	735751	2	75	11	60	0	3	1	8	 	 	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	737741	1	74	11	59	0	2	1	9	 	 	11	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	740205	2	20	11	6	0	3	2	7	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	741351	1	35	15	5	0	1	1	12	 	 	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	742246	2	24	13	8	0	3	1	12	0	0	13	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	744391	2	39	7	21	0	3	1	9	 	 	7	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
